Type,StartX,StartY,EndX,EndY,Width
Door,254214.27756575268,2821090.611924288,254215.5008019427,2821094.0817897203,3.6791674186927037
Door,254214.27756575268,2821090.611924288,254215.6606069069,2821088.046797416,2.914220084665025
Door,254214.4157663125,2821091.003947798,254214.80442897577,2821092.1064390023,1.1689933793553977
Door,254214.4157663125,2821091.003947798,254214.94698083727,2821092.510805535,1.597751266460222
Door,254214.4157663125,2821091.003947798,254215.35939301882,2821093.680665276,2.8381768472964737
Door,254214.4157663125,2821091.003947798,254215.5008019427,2821094.0817897203,3.2634970836197787
Door,254214.4157663125,2821091.003947798,254215.6606069069,2821088.046797416,3.2084835183542406
Door,254214.80442897577,2821092.1064390023,254215.35939301882,2821093.680665276,1.6691834679410757
Door,254214.80442897577,2821092.1064390023,254215.5008019427,2821094.0817897203,2.0945037042643815
Door,254214.80442897577,2821092.1064390023,254215.96012302232,2821095.306738263,3.4025790346160076
Door,254214.80442897577,2821092.1064390023,254216.08750600673,2821095.668076251,3.7857029146363064
Door,254214.94698083727,2821092.510805535,254215.35939301882,2821093.680665276,1.2404255808362517
Door,254214.94698083727,2821092.510805535,254215.5008019427,2821094.0817897203,1.6657458171595574
Door,254214.94698083727,2821092.510805535,254215.96012302232,2821095.306738263,2.9738353868062695
Door,254214.94698083727,2821092.510805535,254216.08750600673,2821095.668076251,3.3569563651254555
Door,254215.35939301882,2821093.680665276,254215.96012302232,2821095.306738263,1.7334906680361326
Door,254215.35939301882,2821093.680665276,254216.08750600673,2821095.668076251,2.116589451583996
Door,254215.5008019427,2821094.0817897203,254215.96012302232,2821095.306738263,1.308233460391829
Door,254215.5008019427,2821094.0817897203,254216.08750600673,2821095.668076251,1.6913091428432465
Door,254220.2896545382,2821096.8816793435,254223.08341359094,2821095.619787499,3.0655277966086554
Door,254221.176393189,2821089.67357405,254224.85062686342,2821089.0501406677,3.7267495590929514
Door,254223.08341359094,2821095.619787499,254226.17428283088,2821097.137041762,3.443186483200463
Door,254225.90506417258,2821101.0415920187,254224.2164201868,2821101.0002217456,1.6891506772009448
Door,254225.9282272196,2821086.973580125,254225.16332472407,2821087.582404469,0.9776210461537692
Door,254225.9282272196,2821086.973580125,254225.83795358954,2821085.0650201063,1.910693767300279
Door,254225.9282272196,2821086.973580125,254226.100009269,2821090.2512007295,3.282119117507123
Door,254225.9282272196,2821086.973580125,254225.37704194945,2821090.525634233,3.5945644507063124
Door,254225.9282272196,2821086.973580125,254225.09315422436,2821089.7299227826,2.880064539943793
Door,254225.9282272196,2821086.973580125,254225.57283807374,2821088.792475785,1.8532897418579721
Door,254225.9282272196,2821086.973580125,254224.85062686342,2821089.0501406677,2.3395140981120806
Door,254225.9282272196,2821086.973580125,254227.74762313845,2821084.3664820488,3.1791762908337224
Door,254225.9282272196,2821086.973580125,254228.6201385412,2821088.6212070654,3.15611487413248
Door,254225.9282272196,2821086.973580125,254228.34628610604,2821087.9425933366,2.6049943152156447
Door,254225.9282272196,2821086.973580125,254227.6457698907,2821088.22005714,2.1221823145518193
Door,254225.9282272196,2821086.973580125,254229.48585019616,2821087.1238995534,3.5607972665873286
Door,254225.9282272196,2821086.973580125,254228.88624847675,2821085.6679128334,3.233366176935792
Door,254225.9282272196,2821086.973580125,254228.55854059223,2821085.4231338,3.0532658325953945
Door,254225.9282272196,2821086.973580125,254227.79802476353,2821088.604456856,2.481108979267446
Door,254229.5833409379,2821090.3649621597,254226.8361453359,2821092.2881482206,3.3534651184850603
Door,254229.5833409379,2821090.3649621597,254226.6007570279,2821091.6368099083,3.2424378909047435
Door,254229.5833409379,2821090.3649621597,254226.34434662436,2821090.927301773,3.2874473386163605
Door,254229.5833409379,2821090.3649621597,254226.100009269,2821090.2512007295,3.4851888296886466
Door,254229.5833409379,2821090.3649621597,254230.09915949183,2821089.651612092,0.8803051173930783
Door,254229.5833409379,2821090.3649621597,254228.6201385412,2821088.6212070654,1.9920945472693117
Door,254229.5833409379,2821090.3649621597,254228.34628610604,2821087.9425933366,2.7199587079007346
Door,254229.5833409379,2821090.3649621597,254227.6457698907,2821088.22005714,2.890466935644993
Door,254229.5833409379,2821090.3649621597,254230.48164389457,2821091.4886068446,1.438584575121681
Door,254229.5833409379,2821090.3649621597,254229.93270553518,2821088.6217968836,1.7778303634892931
Door,254229.5833409379,2821090.3649621597,254229.48585019616,2821087.1238995534,3.2425285291118153
Door,254229.5833409379,2821090.3649621597,254232.26787205748,2821092.9838435086,3.7503662290781823
Door,254229.5833409379,2821090.3649621597,254232.15123359353,2821092.733832011,3.4936538271681923
Door,254229.5833409379,2821090.3649621597,254232.63059528213,2821092.5783759905,3.7662925836351175
Door,254229.5833409379,2821090.3649621597,254227.79802476353,2821088.604456856,2.507335790601507
Door,254229.5833409379,2821090.3649621597,254230.89868039786,2821092.658798204,2.6442015228148987
Door,254229.5833409379,2821090.3649621597,254229.03014954206,2821093.373433916,3.058908796965313
Door,254226.03695437542,2821087.245158414,254225.16332472407,2821087.582404469,0.9364633839173963
Door,254226.03695437542,2821087.245158414,254225.83795358954,2821085.0650201063,2.189201761672713
Door,254226.03695437542,2821087.245158414,254226.34434662436,2821090.927301773,3.694951922718203
Door,254226.03695437542,2821087.245158414,254226.100009269,2821090.2512007295,3.006703564181795
Door,254226.03695437542,2821087.245158414,254225.37704194945,2821090.525634233,3.3461927633818944
Door,254226.03695437542,2821087.245158414,254225.09315422436,2821089.7299227826,2.657971537162979
Door,254226.03695437542,2821087.245158414,254225.57283807374,2821088.792475785,1.6154240891430935
Door,254226.03695437542,2821087.245158414,254224.85062686342,2821089.0501406677,2.159938402212694
Door,254226.03695437542,2821087.245158414,254227.74762313845,2821084.3664820488,3.348606461374723
Door,254226.03695437542,2821087.245158414,254228.6201385412,2821088.6212070654,2.926832814725475
Door,254226.03695437542,2821087.245158414,254228.34628610604,2821087.9425933366,2.4123491689329244
Door,254226.03695437542,2821087.245158414,254227.6457698907,2821088.22005714,1.8811472265474973
Door,254226.03695437542,2821087.245158414,254229.48585019616,2821087.1238995534,3.4510268172538225
Door,254226.03695437542,2821087.245158414,254228.88624847675,2821085.6679128334,3.2567131433453493
Door,254226.03695437542,2821087.245158414,254228.55854059223,2821085.4231338,3.11097585059486
Door,254226.03695437542,2821087.245158414,254227.79802476353,2821088.604456856,2.224648548820816
Door,254225.16332472407,2821087.582404469,254225.83795358954,2821085.0650201063,2.6062133711662745
Door,254225.16332472407,2821087.582404469,254226.34434662436,2821090.927301773,3.5472737000074486
Door,254225.16332472407,2821087.582404469,254225.62592808923,2821091.2232394265,3.6701064098035934
Door,254225.16332472407,2821087.582404469,254226.100009269,2821090.2512007295,2.828400858573407
Door,254225.16332472407,2821087.582404469,254225.37704194945,2821090.525634233,2.9509789047167883
Door,254225.16332472407,2821087.582404469,254225.09315422436,2821089.7299227826,2.1486644236786754
Door,254225.16332472407,2821087.582404469,254225.57283807374,2821088.792475785,1.2774872887139046
Door,254225.16332472407,2821087.582404469,254224.85062686342,2821089.0501406677,1.5006763475945015
Door,254225.16332472407,2821087.582404469,254228.6201385412,2821088.6212070654,3.609525259699158
Door,254225.16332472407,2821087.582404469,254228.34628610604,2821087.9425933366,3.203276319510448
Door,254225.16332472407,2821087.582404469,254227.6457698907,2821088.22005714,2.563032370810225
Door,254225.16332472407,2821087.582404469,254227.79802476353,2821088.604456856,2.825992812985109
Door,254225.83795358954,2821085.0650201063,254225.57283807374,2821088.792475785,3.7368719635973644
Door,254225.83795358954,2821085.0650201063,254227.74762313845,2821084.3664820488,2.033419092077842
Door,254225.83795358954,2821085.0650201063,254228.34628610604,2821087.9425933366,3.8173498277149545
Door,254225.83795358954,2821085.0650201063,254227.6457698907,2821088.22005714,3.6362698555053647
Door,254225.83795358954,2821085.0650201063,254228.88624847675,2821085.6679128334,3.1073431351269627
Door,254225.83795358954,2821085.0650201063,254228.55854059223,2821085.4231338,2.7440552211420086
Door,254226.8361453359,2821092.2881482206,254226.10497788902,2821092.5659724064,0.7821714093498945
Door,254226.8361453359,2821092.2881482206,254226.6007570279,2821091.6368099083,0.6925671465721523
Door,254226.8361453359,2821092.2881482206,254225.87558926464,2821091.923016974,1.0276131535116348
Door,254226.8361453359,2821092.2881482206,254226.34434662436,2821090.927301773,1.4469861872810397
Door,254226.8361453359,2821092.2881482206,254225.62592808923,2821091.2232394265,1.6120349015864004
Door,254226.8361453359,2821092.2881482206,254226.100009269,2821090.2512007295,2.165883512454371
Door,254226.8361453359,2821092.2881482206,254225.37704194945,2821090.525634233,2.2881080061983106
Door,254226.8361453359,2821092.2881482206,254225.09315422436,2821089.7299227826,3.0955670572834446
Door,254226.8361453359,2821092.2881482206,254225.57283807374,2821088.792475785,3.7169437735253625
Door,254226.8361453359,2821092.2881482206,254224.85062686342,2821089.0501406677,3.7982859973248697
Door,254226.8361453359,2821092.2881482206,254230.48164389457,2821091.4886068446,3.732147659637876
Door,254226.8361453359,2821092.2881482206,254227.79802476353,2821088.604456856,3.8072029238302476
Door,254226.8361453359,2821092.2881482206,254229.03014954206,2821093.373433916,2.447753969844087
Door,254226.10497788902,2821092.5659724064,254226.6007570279,2821091.6368099083,1.0531571119088692
Door,254226.10497788902,2821092.5659724064,254225.87558926464,2821091.923016974,0.6826498583734184
Door,254226.10497788902,2821092.5659724064,254226.34434662436,2821090.927301773,1.656061241592305
Door,254226.10497788902,2821092.5659724064,254225.62592808923,2821091.2232394265,1.4256298840302455
Door,254226.10497788902,2821092.5659724064,254226.100009269,2821090.2512007295,2.314777009250253
Door,254226.10497788902,2821092.5659724064,254225.37704194945,2821090.525634233,2.166303439798734
Door,254226.10497788902,2821092.5659724064,254225.09315422436,2821089.7299227826,3.011140082587216
Door,254226.10497788902,2821092.5659724064,254225.57283807374,2821088.792475785,3.810833181218016
Door,254226.10497788902,2821092.5659724064,254224.85062686342,2821089.0501406677,3.7328902088093963
Door,254226.10497788902,2821092.5659724064,254229.03014954206,2821093.373433916,3.034571351735674
Door,254226.6007570279,2821091.6368099083,254225.87558926464,2821091.923016974,0.7796042388661623
Door,254226.6007570279,2821091.6368099083,254226.34434662436,2821090.927301773,0.7544190407088873
Door,254226.6007570279,2821091.6368099083,254225.62592808923,2821091.2232394265,1.0589296497621041
Door,254226.6007570279,2821091.6368099083,254226.100009269,2821090.2512007295,1.4733163658822184
Door,254226.6007570279,2821091.6368099083,254225.37704194945,2821090.525634233,1.652933747691603
Door,254226.6007570279,2821091.6368099083,254225.09315422436,2821089.7299227826,2.43086090169472
Door,254226.6007570279,2821091.6368099083,254225.57283807374,2821088.792475785,3.0243766269532104
Door,254226.6007570279,2821091.6368099083,254224.85062686342,2821089.0501406677,3.1231095647615765
Door,254226.6007570279,2821091.6368099083,254228.6201385412,2821088.6212070654,3.6292922453634096
Door,254226.6007570279,2821091.6368099083,254227.6457698907,2821088.22005714,3.5729891356154084
Door,254226.6007570279,2821091.6368099083,254227.79802476353,2821088.604456856,3.2601556811464634
Door,254226.6007570279,2821091.6368099083,254229.03014954206,2821093.373433916,2.9862704048817315
Door,254225.87558926464,2821091.923016974,254226.34434662436,2821090.927301773,1.1005372431084184
Door,254225.87558926464,2821091.923016974,254225.62592808923,2821091.2232394265,0.7429800256568272
Door,254225.87558926464,2821091.923016974,254226.100009269,2821090.2512007295,1.6868117538488585
Door,254225.87558926464,2821091.923016974,254225.37704194945,2821090.525634233,1.4836535814253156
Door,254225.87558926464,2821091.923016974,254225.09315422436,2821089.7299227826,2.3284902242137973
Door,254225.87558926464,2821091.923016974,254225.57283807374,2821088.792475785,3.1451464861711886
Door,254225.87558926464,2821091.923016974,254224.85062686342,2821089.0501406677,3.050240350435978
Door,254225.87558926464,2821091.923016974,254229.03014954206,2821093.373433916,3.4720253237790204
Door,254226.34434662436,2821090.927301773,254225.62592808923,2821091.2232394265,0.7769840965321613
Door,254226.34434662436,2821090.927301773,254226.100009269,2821090.2512007295,0.7188973251733312
Door,254226.34434662436,2821090.927301773,254225.37704194945,2821090.525634233,1.0473849085938676
Door,254226.34434662436,2821090.927301773,254225.09315422436,2821089.7299227826,1.7318195254334294
Door,254226.34434662436,2821090.927301773,254225.57283807374,2821088.792475785,2.2699575862443226
Door,254226.34434662436,2821090.927301773,254224.85062686342,2821089.0501406677,2.3989440469199015
Door,254226.34434662436,2821090.927301773,254228.6201385412,2821088.6212070654,3.2399539579145364
Door,254226.34434662436,2821090.927301773,254228.34628610604,2821087.9425933366,3.5939179373736025
Door,254226.34434662436,2821090.927301773,254227.6457698907,2821088.22005714,3.0038102505882334
Door,254226.34434662436,2821090.927301773,254227.79802476353,2821088.604456856,2.740216896817316
Door,254226.34434662436,2821090.927301773,254229.03014954206,2821093.373433916,3.632781272247557
Door,254225.62592808923,2821091.2232394265,254226.100009269,2821090.2512007295,1.0814861039134438
Door,254225.62592808923,2821091.2232394265,254225.37704194945,2821090.525634233,0.7406735557684885
Door,254225.62592808923,2821091.2232394265,254225.09315422436,2821089.7299227826,1.5855101985569702
Door,254225.62592808923,2821091.2232394265,254225.57283807374,2821088.792475785,2.4313433386396257
Door,254225.62592808923,2821091.2232394265,254224.85062686342,2821089.0501406677,2.3072603247791506
